golden_id,source_customer_tweet_id,customer_author_id,customer_text,brand_tweet_id,brand_response,thread_type,assigned_intent,ambiguity_flag,competing_intents,labeling_rationale
gold_147,2289056,189764,friends phone is frozen. Can’t tap any apps but the phone locks/unlocks. Only tapping that works is passcode.,2289054,"Let's partner up as a team. Have your friend perform a force restart to see if that helps resolve their issue. Please follow the section of our support article that says, ""If your screen is black or frozen"": https://t.co/YtirCCKOxq DM us if you have questions. https://t.co/GDrqU22YpT",2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,True,ACCOUNT_AND_SECURITY;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [ACCOUNT_AND_SECURITY;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as ACCOUNT_AND_SECURITY.
gold_148,697311,286377,I have to turn my phone off and then back on for the audio to show up on the lock screen or work with my wireless headphones.,697310,We'd like to take a closer look. Send us a DM if you are still having issues with this. https://t.co/GDrqU22YpT,3+_turns (Follow-up Thread),ACCOUNT_AND_SECURITY,True,ACCOUNT_AND_SECURITY;HARDWARE_AND_AUDIO_SCREEN,Boundary case: mentions keywords for [ACCOUNT_AND_SECURITY;HARDWARE_AND_AUDIO_SCREEN]. Primary functional symptom resolved as ACCOUNT_AND_SECURITY.
gold_149,929909,340630,It occurs randomly. All notifications from all apps are missing. Notification pull down and lock screen just disappears to a blank background as the above pics show.,929911,"Got it, thank you. So we're on the same page, let us know the iPhone model and the exact iOS this occurs on.",3+_turns (Follow-up Thread),ACCOUNT_AND_SECURITY,True,ACCOUNT_AND_SECURITY;HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [ACCOUNT_AND_SECURITY;HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as ACCOUNT_AND_SECURITY.
gold_150,539895,245212,", 7 plus keeps crashing out of apps and returning to lock screen. Also after restoring from backup, all apps won't dl over wifi or cell. What gives? Have removed SIM, still no joy... #nothappy #iosupdate",539894,Thank you for taking the time to reach out to us. We'd be happy to look into this with you. Have any apps downloaded? Do they show that they're attempting to load?,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,True,ACCOUNT_AND_SECURITY;CONNECTIVITY_AND_SYNC;HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [ACCOUNT_AND_SECURITY;CONNECTIVITY_AND_SYNC;HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as ACCOUNT_AND_SECURITY.
gold_151,1763036,530436,"no, it’s not real! lol why would they send me an email if my password was correct?",1763784,You'll find more info on identifying and reporting phishing attempts at the following link: https://t.co/LNMCdqt6fD,3+_turns (Follow-up Thread),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_152,1366340,438069,"lost all my contacts, photos and it won't let me sign into iCloud 😫",1366339,"We'll make sure to get this straightened out. DM us, and we'll see you there. https://t.co/GDrqU22YpT",2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_153,2920075,808191,"Dear , I noticed a Blur vibrant image before entering the password several times in macOS High Sierra. Can you fix my problem ? https://t.co/BncBNRC2ST",2920074,We are here for you. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_154,861938,324669,restore from iCloud backup should have my photos..correct ?,861937,We can explain that. An iCloud backup will include camera photos unless iCloud Photo Library is on which negates that need.,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_155,811798,313425,"i cant access my iphone 7 plus because of this activation lock, helpppp",811797,"Hi there. We received your DM, and we'll follow up there shortly to see how we can help. https://t.co/GDrqU22YpT",2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_156,1977413,585569,This is just too much. Even if I type the right password it doesn’t work. Please help. https://t.co/PYNqrWcrcs,1977412,We want to help. DM us what happens when you enter your password and if it works elsewhere. We'll look into this with you. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_157,2000795,591624,...disappointing...can't even recognise my postcode! Locked out of the most expensive piece of equipment i have ever bought!,2000794,We're eager to get some details about what's going on so you can get back into your device. What are we working with? DM us. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_158,2583236,732055,"Trying to set up 2FA on laptop and keep getting this error, what gives ? https://t.co/jgDZj1irRT",2583234,We are here to help. Have you requested more than one code?,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_159,2397032,689908,"iCloud is sucking lately. Incredibly slow, lost most of my photos, I keep having to sign out and back in to get access to anything. What happened to “it just works?”",2397031,Thanks for reaching out to us. We are always happy to help. Send us a DM and we'd be happy to look into your iCloud issues with you. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_160,2924678,809270,Both my MacBook Air and my iPhone do not let me use my apple ID for iMessage nor FaceTime when I try logging in it says error occurred during activation????? HOW DO I FIX THIS??????,2924676,"We'd be happy to take a look! To start, does this occur on multiple networks? Also, when did you first notice this behavior?",2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_161,307993,189532,Yes it's working with different country but now when I chose reset Security question it keeps show me that https://t.co/Z8LJWqZ3vo,307994,Let's get you in the right direction for support. Please contact our Apple Security Team here: https://t.co/UJm15vmMM2,3+_turns (Follow-up Thread),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_162,2146686,631044,I know my iCloud storage is full thank you please fix this I️ thing,2146685,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_163,1777873,534189,Can I change what device the verification code go to? I would like it to go to my iPhone instead of my iPod https://t.co/SVXMI5dXjs,1777870,It can only be sent to trusted devices. You can find more about two-factor authentication here: https://t.co/RONuUjClwW,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_164,258935,177561,"I have an Apple ID, but when I try to setup two-Factor authentication, it shows +237 Cameroon but refuse all our 9-digit numbers.",258934,We definitely want to help you. Click here to reach out Apple ID experts: https://t.co/UJm15vmMM2,3+_turns (Follow-up Thread),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_165,1221015,406496,. This is totally unacceptable. iCloud mail has been broken for us for over 2 days. It’s been sent to engineering.,1221014,Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),ACCOUNT_AND_SECURITY,False,none,Unambiguous query displaying clear symptoms belonging to ACCOUNT_AND_SECURITY.
gold_166,1857672,555522,whats going on with the new update? This is the 3rd Thursday in a row that the touch screen of my iPhone7 is unresponsive #fail,1857671,We’re glad you reached out. Let’s dig a little deeper to see what we can find out. DM us your exact iOS version to proceed. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,True,HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as HARDWARE_AND_AUDIO_SCREEN.
gold_167,310594,190165,ios11 update is terrible.My phone is so slow now. You can’t tell if you’ve taken a screen shot until there are three in your pictures,310592,"We're happy to help. Can you tell us the specific iOS version you're currently using, please?",2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,True,HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as HARDWARE_AND_AUDIO_SCREEN.
gold_168,2510971,136635,"I just setup my new iPhone X, but now my Apple Watch is stuck in a setup screen loop. Can you help . This is kind of frustrating :/",2510970,We are sorry to hear you're having issues setting up the Watch. Please send us a DM and we will look into this together. Thank you. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,True,HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as HARDWARE_AND_AUDIO_SCREEN.
gold_169,2417435,694705,hello I keep having an issue with my message app for some reason it keeps showing the keyboard without camera and attachment and send.,2417434,We'll be happy to look into this for you. Join us in DM with the currently installed iOS version to get started: https://t.co/GDrqU22YpT,2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,True,HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as HARDWARE_AND_AUDIO_SCREEN.
gold_170,2127305,291712,iOS 11.1. It takes a little more time to open apps and also the screen freezes sometimes.,2127307,When did you first notice this behavior? Let us know via DM: https://t.co/GDrqU22YpT,3+_turns (Follow-up Thread),HARDWARE_AND_AUDIO_SCREEN,True,HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [HARDWARE_AND_AUDIO_SCREEN;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as HARDWARE_AND_AUDIO_SCREEN.
gold_171,875189,324691,"I have no idea who is going to take care of this, but I’m not listening to beatles, and my block screen froze https://t.co/V3Yg841Fsn",875190,"To be clear, sounds like your device is frozen on a song that you are not listening to. Is that correct? If so, DM us for help. https://t.co/GDrqU22YpT",2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_172,2363114,424295,My iphone 5 has been stuck on this screen for ages now can you tell me what I should do ???? https://t.co/YJTJJ1nJ83,2363113,Thank you for reaching out. We want to help. Reach out to us in DM and we will look into this with you. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_173,517112,239227,"What to do when iPhone starts showing black screen with spinning wheel, then locks down? Force restart didn’t worked",517110,Let's look into this together. Is the iPhone completely off or is it still showing the black screen with the spinning wheel?,2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_174,2358792,681251,Is there a way to disable the live feature in Camera? I do not use live and will never use the live mode!!,2358791,"Thanks for contacting us, we can help you with your Live Photo question. Use this as a guide: https://t.co/C3E4kiTqdx You'll want to go to the tips under ""Take a Life Photo"" and use Preserve Settings to help ensure it stays off for you.",2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_175,2847532,791939,yo your headphones just shocked the inside of my ears like ten times am i going to die,2847531,"We'd certainly like to look into this with you. Please send us a DM with which device you're using, and we'll investigate together. https://t.co/GDrqU22YpT",2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_176,322668,192860,how come the live videos I take during FaceTime don’t appear in my camera roll? How do I get them?,322666,Great question. Is FaceTime Live Photos enabled for both parties? Check by going to Settings &gt; FaceTime.,2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_177,1149878,390591,Is anyone facing the problem where ur iPhone rear camera taking blurry images? #iPhone7,1149877,"Hey there. We'd like to help out. Does this happen with only one app, or multiple apps that access the camera?",2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_178,1301362,424139,My bf got the iPhone 8plus and we were walking around shopping and he took his phone out to check time and the screen was cracked 🤔,1301361,Let's meet up in DM and discuss what you're seeing together. https://t.co/GDrqU2kzhr,2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_179,146606,149278,"When opening website by shortcut, screen always goes black before opening the webpage. It’s really annoying and it hurts my eyes. Could plz remove it Apple? https://t.co/7XJ9eV77tb",146604,Thanks for reaching out to us concerning this issue. Can you tell us what software version your iPad is currently running?,2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_180,1527034,474181,How long does new activation take for my iPhone X on AT&amp;T? I've been stuck on the activation screen for 30 minutes.,1527033,Be sure to check w/ carrier and then follow https://t.co/ywHIZGN4Ac,2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_181,699049,286741,"My phone is showing ""headphones connected"" but my headphones are not connected. This is spooky, help me",699048,"Let's get that corrected for you! When you have a spare moment, please send us a DM, and we'll go over some options. https://t.co/GDrqU22YpT",2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_182,546646,247119,why does my phone screen keep going black and showing a loading icon??? literally happened as i was finishing typing this tweet 😤😤😤,546645,We're here to help you. This article has steps to address the issue you mentioned: https://t.co/osZOKKTalm Before updating we recommend creating a backup of your device. If you continue to have issues DM us and we'll take a closer look there. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_183,585903,258330,I didn't buy a damn iPhone for it to respring everytime I tap on the screen. Get your shit together. #iPhone #Respring #SoftReboot,585902,"We're happy to help! Have you updated to iOS 11.2? If not, this article should help resolve the issues you're experiencing: https://t.co/osZOKKTalm Let us know, we're here for you.",2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_184,2282365,629188,"Any reason why I would take a screenshot this morning and immediately after my whole camera roll would disappear? I literally looked at a picture, took a screenshot and now 10,000+ photos are gone. :| :| :|",2282363,"Let's partner together to investigate, so we can determine the cause, and collaborate on a relevant solution. First, can you tell us whether you use iCloud Photo Library, and if so, if it's used on more than one device?",2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_185,595790,261180,I legitimately bought my new iPhone X 24 hours ago and now the display is showing this bright light purple line and the colours are glitching! I haven’t dropped it damaged it or anything! https://t.co/i6su9sduJr,595789,"Thanks for reaching out to us today. We understand your concern with this issue, and would be happy to look into the best options with you. To start, can you DM us where you're currently located, and where you purchased your iPhone from? https://t.co/GDrqU22YpT",2_turns (Initial Q&A),HARDWARE_AND_AUDIO_SCREEN,False,none,Unambiguous query displaying clear symptoms belonging to HARDWARE_AND_AUDIO_SCREEN.
gold_186,1501988,468629,My phone doesn't start/charge anymore. He's totally empty but when I plug the charger in nothing happens.,1501990,Let's take things to DM from here for our next steps. https://t.co/GDrqU22YpT,3+_turns (Follow-up Thread),BILLING_AND_SUBSCRIPTIONS,True,BILLING_AND_SUBSCRIPTIONS;BATTERY_AND_POWER,Boundary case: mentions keywords for [BILLING_AND_SUBSCRIPTIONS;BATTERY_AND_POWER]. Primary functional symptom resolved as BILLING_AND_SUBSCRIPTIONS.
gold_187,1977825,305150,you make an update and now my pencil won’t work and IM supposed to purchase a new one? Wth something isn’t right!!!!!,1977824,Let’s work together on this situation. Could you let us know more details via a DM? We’ll move forward from there. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,True,BILLING_AND_SUBSCRIPTIONS;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [BILLING_AND_SUBSCRIPTIONS;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as BILLING_AND_SUBSCRIPTIONS.
gold_188,2683924,754884,"Getting a bit annoyed at now - I charged my phone last night up to about 60%, then when I woke up this morning it was on 1%. Unless I was watching videos and playing games on it in my sleep, that makes zero sense. I never leave apps open either so WTH APPLE.",2683923,We know how important battery life is on your phone and want to help. Send us a DM letting us know which country you are located in to get started. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,True,BILLING_AND_SUBSCRIPTIONS;SOFTWARE_OS_UPDATE,Boundary case: mentions keywords for [BILLING_AND_SUBSCRIPTIONS;SOFTWARE_OS_UPDATE]. Primary functional symptom resolved as BILLING_AND_SUBSCRIPTIONS.
gold_189,2207712,645456,why is my phone not backing up ?! I️ ended up purchasing more space on my cloud and it’s STILL not working !!!,2207711,We can help with the backup. Are you getting any specific error messages?,2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_190,2406702,692149,Why is all the music i purchased before i had Apple Music missing? But all my Apple Music songs are still downloaded?,2406701,This is certainly not the behavior we want you to experience. We want to help! Could you DM us which Apple product you're using? We look forward to speaking with you soon. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_191,1293082,422394,"If preapproved for upgrade to iPhoneX, when will 1st payment be due? We were just charged 3 days ago for our current phones.",1293081,"Our Online Sales Support team would be best suited to assist you, you can reach them here: https://t.co/K0222CJgiB",2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_192,1367066,438231,"Hey , I got an iPhone x reservation but want to change my payment method (to pay in full). Is that possible? How?",1367064,Hey there! We're so excited you got the iPhone X! Reach out to our Sales Team for help here: https://t.co/8yjRd1Xo0i,2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_193,2078066,403734,why has my tracks gone out of order on purchased album. How do I fix it. https://t.co/yoz5dkaYS0,2078065,"We'd like to look into this with you. To get started, send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT",2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_194,426699,216479,"it’s mostly (or all) music that I’ve manually loaded over the years, live recordings or ripped from CDs I’ve purchased.",426701,Is the missing music still in iTunes where it can be re-synced to the iPhone?,3+_turns (Follow-up Thread),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_195,1512156,470970,who do I contact for subscription support?,1512155,"For billing issues with subscriptions, you can each out to our iTunes Store team here: https://t.co/SDIe7UiyJN",2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_196,235842,172176,"hi! Is this an official apple email? If so, I didn’t buy anything that’s on this receipt! 😱😱 https://t.co/hzlwX5xX87",235840,We'd love to look into this with you. Please join us in DM so we can review some information. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_197,2685384,755222,bought a book for €1.49 charged €9.97 on my account???,2685383,We're here for you. You'll want to get in touch with our iTunes Billing team here: https://t.co/SDIe7UiyJN,2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_198,2532868,720798,"This is BS i charged my #iphone6s 5x today fucking . No never again , my iPhone isn’t one year yet that sucks",2532867,We'd like to help. DM us and we can look into this together. https://t.co/GDrqU22YpT,2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_199,2134926,628105,"I WANT MY $10 BACK! I wanted the free trial, I couldn’t afford the $10 right now. FIX YOUR SHIT!",2134925,Let's get you pointed in the right direction! Our iTunes support team would be best to assist at: https://t.co/SDIe7UiyJN,3+_turns (Follow-up Thread),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
gold_200,332845,195273,just bought King Arthur in German Language- but only Trailer is German and Movie complete in english - fix it or refund please,332844,We got you. For help with an item purchased from the iTunes Store check this out: https://t.co/A5QhKRZhQQ,2_turns (Initial Q&A),BILLING_AND_SUBSCRIPTIONS,False,none,Unambiguous query displaying clear symptoms belonging to BILLING_AND_SUBSCRIPTIONS.
